region,district,value,month,indicator
Bay,Buur Hakaba,0.729,2022-10-01,ndvi
Bay,Diinsoor,0.701,2022-10-01,ndvi
Bay,Qansax Dheere,0.653,2022-10-01,ndvi
Bakool,Xudur,0.706,2022-10-01,ndvi
Bakool,Ceel Barde,0.667,2022-10-01,ndvi
Bakool,Tayeeglow,0.796,2022-10-01,ndvi
Bakool,Waajid,0.674,2022-10-01,ndvi
Bakool,Rab Dhuure,0.517,2022-10-01,ndvi
Lower Shabelle,Marka,0.402,2022-11-01,ndvi
Lower Shabelle,Afgooye,0.395,2022-11-01,ndvi
Lower Shabelle,Baraawe,0.312,2022-11-01,ndvi
Lower Shabelle,Kurtunwaarey,0.633,2022-11-01,ndvi
Lower Shabelle,Qoryooley,0.583,2022-11-01,ndvi
Lower Shabelle,Sablaale,0.689,2022-11-01,ndvi
Lower Shabelle,Wanla Weyn,0.449,2022-11-01,ndvi
Bay,Baydhaba,0.66,2022-11-01,ndvi
Bay,Buur Hakaba,0.607,2022-11-01,ndvi
Bay,Diinsoor,0.614,2022-11-01,ndvi
Bay,Qansax Dheere,0.548,2022-11-01,ndvi
Bakool,Xudur,0.567,2022-11-01,ndvi
Bakool,Ceel Barde,0.479,2022-11-01,ndvi
Bakool,Tayeeglow,0.648,2022-11-01,ndvi
Bakool,Waajid,0.558,2022-11-01,ndvi
Bakool,Rab Dhuure,0.361,2022-11-01,ndvi
Lower Shabelle,Marka,0.413,2022-12-01,ndvi
Lower Shabelle,Afgooye,0.417,2022-12-01,ndvi
Lower Shabelle,Baraawe,0.333,2022-12-01,ndvi
Lower Shabelle,Kurtunwaarey,0.646,2022-12-01,ndvi
Lower Shabelle,Qoryooley,0.583,2022-12-01,ndvi
Lower Shabelle,Sablaale,0.69,2022-12-01,ndvi
Lower Shabelle,Wanla Weyn,0.38,2022-12-01,ndvi
Bay,Baydhaba,0.568,2022-12-01,ndvi
Bay,Buur Hakaba,0.502,2022-12-01,ndvi
Bay,Diinsoor,0.537,2022-12-01,ndvi
Bay,Qansax Dheere,0.491,2022-12-01,ndvi
Bakool,Xudur,0.421,2022-12-01,ndvi
Bakool,Ceel Barde,0.343,2022-12-01,ndvi
Bakool,Tayeeglow,0.509,2022-12-01,ndvi
Bakool,Waajid,0.425,2022-12-01,ndvi
Bakool,Rab Dhuure,0.287,2022-12-01,ndvi
Lower Shabelle,Marka,0.389,2023-01-01,ndvi
Lower Shabelle,Afgooye,0.343,2023-01-01,ndvi
Lower Shabelle,Baraawe,0.31,2023-01-01,ndvi
Lower Shabelle,Kurtunwaarey,0.531,2023-01-01,ndvi
Lower Shabelle,Qoryooley,0.465,2023-01-01,ndvi
Lower Shabelle,Sablaale,0.566,2023-01-01,ndvi
Lower Shabelle,Wanla Weyn,0.294,2023-01-01,ndvi
Bay,Baydhaba,0.423,2023-01-01,ndvi
Bay,Buur Hakaba,0.376,2023-01-01,ndvi
Bay,Diinsoor,0.404,2023-01-01,ndvi
Bay,Qansax Dheere,0.37,2023-01-01,ndvi
Bakool,Xudur,0.311,2023-01-01,ndvi
Bakool,Ceel Barde,0.269,2023-01-01,ndvi
Bakool,Tayeeglow,0.382,2023-01-01,ndvi
Bakool,Waajid,0.305,2023-01-01,ndvi
Bakool,Rab Dhuure,0.214,2023-01-01,ndvi
Lower Shabelle,Marka,0.606,2023-03-01,ndvi
Lower Shabelle,Afgooye,0.526,2023-03-01,ndvi
Lower Shabelle,Baraawe,0.523,2023-03-01,ndvi
Lower Shabelle,Kurtunwaarey,0.672,2023-03-01,ndvi
Lower Shabelle,Qoryooley,0.587,2023-03-01,ndvi
Lower Shabelle,Sablaale,0.71,2023-03-01,ndvi
Lower Shabelle,Wanla Weyn,0.541,2023-03-01,ndvi
Bay,Baydhaba,0.706,2023-03-01,ndvi
Bay,Buur Hakaba,0.627,2023-03-01,ndvi
Bay,Diinsoor,0.685,2023-03-01,ndvi
Bay,Qansax Dheere,0.649,2023-03-01,ndvi
Bakool,Xudur,0.613,2023-03-01,ndvi
Bakool,Ceel Barde,0.58,2023-03-01,ndvi
Bakool,Tayeeglow,0.682,2023-03-01,ndvi
Bakool,Waajid,0.619,2023-03-01,ndvi
Bakool,Rab Dhuure,0.454,2023-03-01,ndvi
Lower Shabelle,Marka,0.401,2023-04-01,ndvi
Lower Shabelle,Afgooye,0.35,2023-04-01,ndvi
Lower Shabelle,Baraawe,0.33,2023-04-01,ndvi
Lower Shabelle,Kurtunwaarey,0.534,2023-04-01,ndvi
Lower Shabelle,Qoryooley,0.494,2023-04-01,ndvi
Lower Shabelle,Sablaale,0.57,2023-04-01,ndvi
Lower Shabelle,Wanla Weyn,0.376,2023-04-01,ndvi
Bay,Baydhaba,0.62,2023-04-01,ndvi
Bay,Buur Hakaba,0.512,2023-04-01,ndvi
Bay,Diinsoor,0.579,2023-04-01,ndvi
Bay,Qansax Dheere,0.531,2023-04-01,ndvi
Bakool,Xudur,0.495,2023-04-01,ndvi
Bakool,Ceel Barde,0.454,2023-04-01,ndvi
Bakool,Tayeeglow,0.561,2023-04-01,ndvi
Bakool,Waajid,0.492,2023-04-01,ndvi
Bakool,Rab Dhuure,0.295,2023-04-01,ndvi
Lower Shabelle,Marka,0.476,2023-05-01,ndvi
Lower Shabelle,Afgooye,0.438,2023-05-01,ndvi
Lower Shabelle,Baraawe,0.43,2023-05-01,ndvi
Lower Shabelle,Kurtunwaarey,0.687,2023-05-01,ndvi
Lower Shabelle,Qoryooley,0.611,2023-05-01,ndvi
Lower Shabelle,Sablaale,0.727,2023-05-01,ndvi
Lower Shabelle,Wanla Weyn,0.448,2023-05-01,ndvi
Bay,Baydhaba,0.661,2023-05-01,ndvi
Bay,Buur Hakaba,0.626,2023-05-01,ndvi
Bay,Diinsoor,0.669,2023-05-01,ndvi
Bay,Qansax Dheere,0.61,2023-05-01,ndvi
Bakool,Xudur,0.513,2023-05-01,ndvi
Bakool,Ceel Barde,0.464,2023-05-01,ndvi
Bakool,Tayeeglow,0.602,2023-05-01,ndvi
Bakool,Waajid,0.518,2023-05-01,ndvi
Bakool,Rab Dhuure,0.358,2023-05-01,ndvi
Lower Shabelle,Marka,0.702,2023-06-01,ndvi
Lower Shabelle,Afgooye,0.581,2023-06-01,ndvi
Lower Shabelle,Baraawe,0.637,2023-06-01,ndvi
Lower Shabelle,Kurtunwaarey,0.808,2023-06-01,ndvi
Lower Shabelle,Qoryooley,0.758,2023-06-01,ndvi
Lower Shabelle,Sablaale,0.782,2023-06-01,ndvi
Lower Shabelle,Wanla Weyn,0.469,2023-06-01,ndvi
Bay,Baydhaba,0.597,2023-06-01,ndvi
Bay,Buur Hakaba,0.632,2023-06-01,ndvi
Bay,Diinsoor,0.676,2023-06-01,ndvi
Bay,Qansax Dheere,0.615,2023-06-01,ndvi
Bakool,Xudur,0.59,2023-06-01,ndvi
Bakool,Ceel Barde,0.561,2023-06-01,ndvi
Bakool,Tayeeglow,0.664,2023-06-01,ndvi
Bakool,Waajid,0.547,2023-06-01,ndvi
Bakool,Rab Dhuure,0.505,2023-06-01,ndvi
Lower Shabelle,Marka,0.342,2023-07-01,ndvi
Lower Shabelle,Afgooye,0.23,2023-07-01,ndvi
Lower Shabelle,Baraawe,0.205,2023-07-01,ndvi
Lower Shabelle,Kurtunwaarey,0.253,2023-07-01,ndvi
Lower Shabelle,Qoryooley,0.177,2023-07-01,ndvi
Lower Shabelle,Sablaale,0.245,2023-07-01,ndvi
Lower Shabelle,Wanla Weyn,0.014,2023-07-01,ndvi
Bay,Baydhaba,-0.056,2023-07-01,ndvi
Bay,Buur Hakaba,0.017,2023-07-01,ndvi
Bay,Diinsoor,0.096,2023-07-01,ndvi
Bay,Qansax Dheere,-0.12,2023-07-01,ndvi
Bakool,Xudur,0.079,2023-07-01,ndvi
Bakool,Ceel Barde,0.131,2023-07-01,ndvi
Bakool,Tayeeglow,0.181,2023-07-01,ndvi
Bakool,Waajid,-0.068,2023-07-01,ndvi
Bakool,Rab Dhuure,0.068,2023-07-01,ndvi
Lower Shabelle,Marka,0.421,2023-08-01,ndvi
Lower Shabelle,Afgooye,0.317,2023-08-01,ndvi
Lower Shabelle,Baraawe,0.303,2023-08-01,ndvi
Lower Shabelle,Kurtunwaarey,0.47,2023-08-01,ndvi
Lower Shabelle,Qoryooley,0.413,2023-08-01,ndvi
Lower Shabelle,Sablaale,0.527,2023-08-01,ndvi
Lower Shabelle,Wanla Weyn,0.288,2023-08-01,ndvi
Bay,Baydhaba,0.394,2023-08-01,ndvi
Bay,Buur Hakaba,0.381,2023-08-01,ndvi
Bay,Diinsoor,0.39,2023-08-01,ndvi
Bay,Qansax Dheere,0.329,2023-08-01,ndvi
Bakool,Xudur,0.308,2023-08-01,ndvi
Bakool,Ceel Barde,0.274,2023-08-01,ndvi
Bakool,Tayeeglow,0.381,2023-08-01,ndvi
Bakool,Waajid,0.305,2023-08-01,ndvi
Bakool,Rab Dhuure,0.215,2023-08-01,ndvi
Lower Shabelle,Marka,0.417,2023-09-01,ndvi
Lower Shabelle,Afgooye,0.309,2023-09-01,ndvi
Lower Shabelle,Baraawe,0.335,2023-09-01,ndvi
Lower Shabelle,Kurtunwaarey,0.456,2023-09-01,ndvi
Lower Shabelle,Qoryooley,0.423,2023-09-01,ndvi
Lower Shabelle,Sablaale,0.52,2023-09-01,ndvi
Lower Shabelle,Wanla Weyn,0.306,2023-09-01,ndvi
Bay,Baydhaba,0.406,2023-09-01,ndvi
Bay,Buur Hakaba,0.375,2023-09-01,ndvi
Bay,Diinsoor,0.376,2023-09-01,ndvi
Bay,Qansax Dheere,0.337,2023-09-01,ndvi
Bakool,Xudur,0.327,2023-09-01,ndvi
Bakool,Ceel Barde,0.29,2023-09-01,ndvi
Bakool,Tayeeglow,0.391,2023-09-01,ndvi
Bakool,Waajid,0.307,2023-09-01,ndvi
Bakool,Rab Dhuure,0.214,2023-09-01,ndvi
Lower Shabelle,Marka,0.433,2023-10-01,ndvi
Lower Shabelle,Afgooye,0.354,2023-10-01,ndvi
Lower Shabelle,Baraawe,0.348,2023-10-01,ndvi
Lower Shabelle,Kurtunwaarey,0.592,2023-10-01,ndvi
Lower Shabelle,Qoryooley,0.514,2023-10-01,ndvi
Lower Shabelle,Sablaale,0.681,2023-10-01,ndvi
Lower Shabelle,Wanla Weyn,0.453,2023-10-01,ndvi
Bay,Baydhaba,0.645,2023-10-01,ndvi
Bay,Buur Hakaba,0.555,2023-10-01,ndvi
Bay,Diinsoor,0.569,2023-10-01,ndvi
Bay,Qansax Dheere,0.551,2023-10-01,ndvi
Bakool,Xudur,0.524,2023-10-01,ndvi
Bakool,Ceel Barde,0.478,2023-10-01,ndvi
Bakool,Tayeeglow,0.658,2023-10-01,ndvi
Bakool,Waajid,0.526,2023-10-01,ndvi
Bakool,Rab Dhuure,0.349,2023-10-01,ndvi
Lower Shabelle,Marka,0.607,2023-11-01,ndvi
Lower Shabelle,Afgooye,0.619,2023-11-01,ndvi
Lower Shabelle,Baraawe,0.515,2023-11-01,ndvi
Lower Shabelle,Kurtunwaarey,0.796,2023-11-01,ndvi
Lower Shabelle,Qoryooley,0.776,2023-11-01,ndvi
Lower Shabelle,Sablaale,0.814,2023-11-01,ndvi
Lower Shabelle,Wanla Weyn,0.687,2023-11-01,ndvi
Bay,Baydhaba,0.753,2023-11-01,ndvi
Bay,Buur Hakaba,0.748,2023-11-01,ndvi
Bay,Diinsoor,0.752,2023-11-01,ndvi
Bay,Qansax Dheere,0.694,2023-11-01,ndvi
Bakool,Xudur,0.732,2023-11-01,ndvi
Bakool,Ceel Barde,0.723,2023-11-01,ndvi
Bakool,Tayeeglow,0.774,2023-11-01,ndvi
Bakool,Waajid,0.767,2023-11-01,ndvi
Bakool,Rab Dhuure,0.627,2023-11-01,ndvi
Lower Shabelle,Marka,0.798,2023-12-01,ndvi
Lower Shabelle,Afgooye,0.746,2023-12-01,ndvi
Lower Shabelle,Baraawe,0.814,2023-12-01,ndvi
Lower Shabelle,Kurtunwaarey,0.658,2023-12-01,ndvi
Lower Shabelle,Qoryooley,0.72,2023-12-01,ndvi
Lower Shabelle,Sablaale,0.716,2023-12-01,ndvi
Lower Shabelle,Wanla Weyn,0.722,2023-12-01,ndvi
Bay,Baydhaba,0.665,2023-12-01,ndvi
Bay,Buur Hakaba,0.678,2023-12-01,ndvi
Bay,Diinsoor,0.677,2023-12-01,ndvi
Bay,Qansax Dheere,0.715,2023-12-01,ndvi
Bakool,Xudur,0.705,2023-12-01,ndvi
Bakool,Ceel Barde,0.645,2023-12-01,ndvi
Bakool,Tayeeglow,0.25,2023-12-01,ndvi
Bakool,Waajid,0.556,2023-12-01,ndvi
Bakool,Rab Dhuure,0.591,2023-12-01,ndvi
Lower Shabelle,Marka,0.565,2024-01-01,ndvi
Lower Shabelle,Afgooye,0.516,2024-01-01,ndvi
Lower Shabelle,Baraawe,0.525,2024-01-01,ndvi
Lower Shabelle,Kurtunwaarey,0.725,2024-01-01,ndvi
Lower Shabelle,Qoryooley,0.622,2024-01-01,ndvi
Lower Shabelle,Sablaale,0.744,2024-01-01,ndvi
Lower Shabelle,Wanla Weyn,0.519,2024-01-01,ndvi
Bay,Baydhaba,0.625,2024-01-01,ndvi
Bay,Buur Hakaba,0.615,2024-01-01,ndvi
Bay,Diinsoor,0.635,2024-01-01,ndvi
Bay,Qansax Dheere,0.612,2024-01-01,ndvi
Bakool,Xudur,0.536,2024-01-01,ndvi
Bakool,Ceel Barde,0.504,2024-01-01,ndvi
Bakool,Tayeeglow,0.573,2024-01-01,ndvi
Bakool,Waajid,0.55,2024-01-01,ndvi
Bakool,Rab Dhuure,0.501,2024-01-01,ndvi
Lower Shabelle,Marka,0.491,2024-02-01,ndvi
Lower Shabelle,Afgooye,0.399,2024-02-01,ndvi
Lower Shabelle,Baraawe,0.414,2024-02-01,ndvi
Lower Shabelle,Kurtunwaarey,0.623,2024-02-01,ndvi
Lower Shabelle,Qoryooley,0.504,2024-02-01,ndvi
Lower Shabelle,Sablaale,0.62,2024-02-01,ndvi
Lower Shabelle,Wanla Weyn,0.403,2024-02-01,ndvi
Bay,Baydhaba,0.504,2024-02-01,ndvi
Bay,Buur Hakaba,0.477,2024-02-01,ndvi
Bay,Diinsoor,0.497,2024-02-01,ndvi
Bay,Qansax Dheere,0.518,2024-02-01,ndvi
Bakool,Xudur,0.406,2024-02-01,ndvi
Bakool,Ceel Barde,0.367,2024-02-01,ndvi
Bakool,Tayeeglow,0.453,2024-02-01,ndvi
Bakool,Waajid,0.416,2024-02-01,ndvi
Bakool,Rab Dhuure,0.351,2024-02-01,ndvi
Lower Shabelle,Marka,0.452,2024-03-01,ndvi
Lower Shabelle,Afgooye,0.349,2024-03-01,ndvi
Lower Shabelle,Baraawe,0.333,2024-03-01,ndvi
Lower Shabelle,Kurtunwaarey,0.527,2024-03-01,ndvi
Lower Shabelle,Qoryooley,0.429,2024-03-01,ndvi
Lower Shabelle,Sablaale,0.504,2024-03-01,ndvi
Lower Shabelle,Wanla Weyn,0.341,2024-03-01,ndvi
Bay,Baydhaba,0.425,2024-03-01,ndvi
Bay,Buur Hakaba,0.385,2024-03-01,ndvi
Bay,Diinsoor,0.412,2024-03-01,ndvi
Bay,Qansax Dheere,0.43,2024-03-01,ndvi
Bakool,Xudur,0.35,2024-03-01,ndvi
Bakool,Ceel Barde,0.316,2024-03-01,ndvi
Bakool,Tayeeglow,0.388,2024-03-01,ndvi
Bakool,Waajid,0.363,2024-03-01,ndvi
Bakool,Rab Dhuure,0.283,2024-03-01,ndvi
Lower Shabelle,Marka,0.479,2024-04-01,ndvi
Lower Shabelle,Afgooye,0.441,2024-04-01,ndvi
Lower Shabelle,Baraawe,0.446,2024-04-01,ndvi
Lower Shabelle,Kurtunwaarey,0.682,2024-04-01,ndvi
Lower Shabelle,Qoryooley,0.608,2024-04-01,ndvi
Lower Shabelle,Sablaale,0.757,2024-04-01,ndvi
Lower Shabelle,Wanla Weyn,0.472,2024-04-01,ndvi
Bay,Baydhaba,0.659,2024-04-01,ndvi
Bay,Buur Hakaba,0.636,2024-04-01,ndvi
Bay,Diinsoor,0.67,2024-04-01,ndvi
Bay,Qansax Dheere,0.654,2024-04-01,ndvi
Bakool,Xudur,0.567,2024-04-01,ndvi
Bakool,Ceel Barde,0.535,2024-04-01,ndvi
Bakool,Tayeeglow,0.651,2024-04-01,ndvi
Bakool,Waajid,0.613,2024-04-01,ndvi
Bakool,Rab Dhuure,0.43,2024-04-01,ndvi
Lower Shabelle,Marka,0.531,2024-05-01,ndvi
Lower Shabelle,Afgooye,0.531,2024-05-01,ndvi
Lower Shabelle,Baraawe,0.504,2024-05-01,ndvi
Lower Shabelle,Kurtunwaarey,0.765,2024-05-01,ndvi
Lower Shabelle,Qoryooley,0.716,2024-05-01,ndvi
Lower Shabelle,Sablaale,0.822,2024-05-01,ndvi
Lower Shabelle,Wanla Weyn,0.593,2024-05-01,ndvi
Bay,Baydhaba,0.713,2024-05-01,ndvi
Bay,Buur Hakaba,0.701,2024-05-01,ndvi
Bay,Diinsoor,0.728,2024-05-01,ndvi
Bay,Qansax Dheere,0.698,2024-05-01,ndvi
Bakool,Xudur,0.631,2024-05-01,ndvi
Bakool,Ceel Barde,0.645,2024-05-01,ndvi
Bakool,Tayeeglow,0.727,2024-05-01,ndvi
Bakool,Waajid,0.656,2024-05-01,ndvi
Bakool,Rab Dhuure,0.498,2024-05-01,ndvi
Lower Shabelle,Marka,0.519,2024-06-01,ndvi
Lower Shabelle,Afgooye,0.504,2024-06-01,ndvi
Lower Shabelle,Baraawe,0.488,2024-06-01,ndvi
Lower Shabelle,Kurtunwaarey,0.729,2024-06-01,ndvi
Lower Shabelle,Qoryooley,0.69,2024-06-01,ndvi
Lower Shabelle,Sablaale,0.775,2024-06-01,ndvi
Lower Shabelle,Wanla Weyn,0.553,2024-06-01,ndvi
Bay,Baydhaba,0.625,2024-06-01,ndvi
Bay,Buur Hakaba,0.631,2024-06-01,ndvi
Bay,Diinsoor,0.666,2024-06-01,ndvi
Bay,Qansax Dheere,0.633,2024-06-01,ndvi
Bakool,Xudur,0.536,2024-06-01,ndvi
Bakool,Ceel Barde,0.555,2024-06-01,ndvi
Bakool,Tayeeglow,0.64,2024-06-01,ndvi
Bakool,Waajid,0.529,2024-06-01,ndvi
Bakool,Rab Dhuure,0.421,2024-06-01,ndvi
Lower Shabelle,Marka,0.586,2024-07-01,ndvi
Lower Shabelle,Afgooye,0.488,2024-07-01,ndvi
Lower Shabelle,Baraawe,0.573,2024-07-01,ndvi
Lower Shabelle,Kurtunwaarey,0.699,2024-07-01,ndvi
Lower Shabelle,Qoryooley,0.657,2024-07-01,ndvi
Lower Shabelle,Sablaale,0.707,2024-07-01,ndvi
Lower Shabelle,Wanla Weyn,0.436,2024-07-01,ndvi
Bay,Baydhaba,0.477,2024-07-01,ndvi
Bay,Buur Hakaba,0.493,2024-07-01,ndvi
Bay,Diinsoor,0.532,2024-07-01,ndvi
Bay,Qansax Dheere,0.502,2024-07-01,ndvi
Bakool,Xudur,0.385,2024-07-01,ndvi
Bakool,Ceel Barde,0.383,2024-07-01,ndvi
Bakool,Tayeeglow,0.479,2024-07-01,ndvi
Bakool,Waajid,0.38,2024-07-01,ndvi
Bakool,Rab Dhuure,0.307,2024-07-01,ndvi
Lower Shabelle,Marka,0.586,2024-08-01,ndvi
Lower Shabelle,Afgooye,0.488,2024-08-01,ndvi
Lower Shabelle,Baraawe,0.573,2024-08-01,ndvi
Lower Shabelle,Kurtunwaarey,0.699,2024-08-01,ndvi
Lower Shabelle,Qoryooley,0.657,2024-08-01,ndvi
Lower Shabelle,Sablaale,0.707,2024-08-01,ndvi
Lower Shabelle,Wanla Weyn,0.436,2024-08-01,ndvi
Bay,Baydhaba,0.477,2024-08-01,ndvi
Bay,Buur Hakaba,0.493,2024-08-01,ndvi
Bay,Diinsoor,0.532,2024-08-01,ndvi
Bay,Qansax Dheere,0.502,2024-08-01,ndvi
Bakool,Xudur,0.385,2024-08-01,ndvi
Bakool,Ceel Barde,0.383,2024-08-01,ndvi
Bakool,Tayeeglow,0.479,2024-08-01,ndvi
Bakool,Waajid,0.38,2024-08-01,ndvi
Bakool,Rab Dhuure,0.307,2024-08-01,ndvi
